cpro,provincia,ccaa,año,alquiler_mediano,factor_2020,salario_neto_mes,banda_edad,tasa_esfuerzo,alquiler_real,sobre_30
34,Palencia,Castilla y León,2012,350.0,1.0461898360861621,1080.8331629166667,26-35,32.38,366.17,1
34,Palencia,Castilla y León,2012,350.0,1.0461898360861621,1259.993385,36-45,27.78,366.17,0
34,Palencia,Castilla y León,2013,345.2702702702702,1.031656722448744,603.0279583333333,18-25,57.26,356.2,1
34,Palencia,Castilla y León,2013,345.2702702702702,1.031656722448744,1058.5187091666667,26-35,32.62,356.2,1
34,Palencia,Castilla y León,2013,345.2702702702702,1.031656722448744,1268.2970183333334,36-45,27.22,356.2,0
34,Palencia,Castilla y León,2014,340.0,1.0332160647146191,543.3260833333334,18-25,62.58,351.29,1
34,Palencia,Castilla y León,2014,340.0,1.0332160647146191,1046.9505929166667,26-35,32.48,351.29,1
34,Palencia,Castilla y León,2014,340.0,1.0332160647146191,1276.4227166666667,36-45,26.64,351.29,0
34,Palencia,Castilla y León,2015,349.79166666666674,1.0384115222946557,559.7148333333333,18-25,62.49,363.23,1
34,Palencia,Castilla y León,2015,349.79166666666674,1.0384115222946557,1091.5795004166666,26-35,32.04,363.23,1
34,Palencia,Castilla y León,2015,349.79166666666674,1.0384115222946557,1308.92551,36-45,26.72,363.23,0
34,Palencia,Castilla y León,2016,350.0,1.0405208860397714,608.022625,18-25,57.56,364.18,1
34,Palencia,Castilla y León,2016,350.0,1.0405208860397714,1099.31808,26-35,31.84,364.18,1
34,Palencia,Castilla y León,2016,350.0,1.0405208860397714,1318.17813,36-45,26.55,364.18,0
34,Palencia,Castilla y León,2017,351.4166666666667,1.0205611862446453,590.8534583333334,18-25,59.48,358.64,1
34,Palencia,Castilla y León,2017,351.4166666666667,1.0205611862446453,1098.5470283333334,26-35,31.99,358.64,1
34,Palencia,Castilla y León,2017,351.4166666666667,1.0205611862446453,1329.0321649999998,36-45,26.44,358.64,0
34,Palencia,Castilla y León,2018,360.0,1.0037444693258832,579.6154583333333,18-25,62.11,361.35,1
34,Palencia,Castilla y León,2018,360.0,1.0037444693258832,1132.6512366666666,26-35,31.78,361.35,1
34,Palencia,Castilla y León,2018,360.0,1.0037444693258832,1368.474423333333,36-45,26.31,361.35,0
34,Palencia,Castilla y León,2019,380.0,0.9967743538313801,597.252875,18-25,63.62,378.77,1
34,Palencia,Castilla y León,2019,380.0,0.9967743538313801,1178.5584666666666,26-35,32.24,378.77,1
34,Palencia,Castilla y León,2019,380.0,0.9967743538313801,1415.1527049999997,36-45,26.85,378.77,0
34,Palencia,Castilla y León,2020,390.0,1.0,601.5451666666667,18-25,64.83,390.0,1
34,Palencia,Castilla y León,2020,390.0,1.0,1144.4542583333334,26-35,34.08,390.0,1
34,Palencia,Castilla y León,2020,390.0,1.0,1380.6926266666667,36-45,28.25,390.0,0
34,Palencia,Castilla y León,2021,400.0,0.9699974935414286,616.5291666666667,18-25,64.88,388.0,1
34,Palencia,Castilla y León,2021,400.0,0.9699974935414286,1196.3519666666668,26-35,33.43,388.0,1
34,Palencia,Castilla y León,2021,400.0,0.9699974935414286,1441.0719033333335,36-45,27.76,388.0,0
34,Palencia,Castilla y León,2022,400.0,0.8949107299739896,643.0779441666667,18-25,62.2,357.96,1
34,Palencia,Castilla y León,2022,400.0,0.8949107299739896,1262.7217216666668,26-35,31.68,357.96,1
34,Palencia,Castilla y León,2022,400.0,0.8949107299739896,1516.9908366666668,36-45,26.37,357.96,0
34,Palencia,Castilla y León,2023,411.93499999999995,0.8643768521205406,671.4609179166667,18-25,61.35,356.07,1
34,Palencia,Castilla y León,2023,411.93499999999995,0.8643768521205406,1330.6928916666668,26-35,30.96,356.07,1
34,Palencia,Castilla y León,2023,411.93499999999995,0.8643768521205406,1585.4958116666667,36-45,25.98,356.07,0
34,Palencia,Castilla y León,2024,429.275867907043,0.8410456579083591,712.6762829166668,18-25,60.23,361.04,1
34,Palencia,Castilla y León,2024,429.275867907043,0.8410456579083591,1399.2571783333333,26-35,30.68,361.04,1
34,Palencia,Castilla y León,2024,429.275867907043,0.8410456579083591,1644.0237166666666,36-45,26.11,361.04,0
35,"Palmas, Las",Canarias,2011,400.0,1.0717791932800231,542.8578333333334,18-25,73.68,428.71,1
35,"Palmas, Las",Canarias,2011,400.0,1.0717791932800231,995.8106691666667,26-35,40.17,428.71,1
35,"Palmas, Las",Canarias,2011,400.0,1.0717791932800231,1237.6328866666665,36-45,32.32,428.71,1
35,"Palmas, Las",Canarias,2012,400.0,1.0461898360861621,512.031375,18-25,78.12,418.48,1
35,"Palmas, Las",Canarias,2012,400.0,1.0461898360861621,959.2099079166668,26-35,41.7,418.48,1
35,"Palmas, Las",Canarias,2012,400.0,1.0461898360861621,1217.2296733333333,36-45,32.86,418.48,1
35,"Palmas, Las",Canarias,2013,396.7676207729469,1.031656722448744,468.25,18-25,84.73,409.33,1
35,"Palmas, Las",Canarias,2013,396.7676207729469,1.031656722448744,933.1658429166667,26-35,42.52,409.33,1
35,"Palmas, Las",Canarias,2013,396.7676207729469,1.031656722448744,1212.1881816666667,36-45,32.73,409.33,1
35,"Palmas, Las",Canarias,2014,396.9562841530055,1.0332160647146191,445.38379166666664,18-25,89.13,410.14,1
35,"Palmas, Las",Canarias,2014,396.9562841530055,1.0332160647146191,912.5581604166667,26-35,43.5,410.14,1
35,"Palmas, Las",Canarias,2014,396.9562841530055,1.0332160647146191,1207.5025600000001,36-45,32.87,410.14,1
35,"Palmas, Las",Canarias,2015,398.90710382513663,1.0384115222946557,448.8956666666666,18-25,88.86,414.23,1
35,"Palmas, Las",Canarias,2015,398.90710382513663,1.0384115222946557,915.2131379166667,26-35,43.59,414.23,1
35,"Palmas, Las",Canarias,2015,398.90710382513663,1.0384115222946557,1221.0849316666665,36-45,32.67,414.23,1
35,"Palmas, Las",Canarias,2016,400.0,1.0405208860397714,467.46958333333333,18-25,85.57,416.21,1
35,"Palmas, Las",Canarias,2016,400.0,1.0405208860397714,917.4888329166666,26-35,43.6,416.21,1
35,"Palmas, Las",Canarias,2016,400.0,1.0405208860397714,1231.1086033333333,36-45,32.49,416.21,1
35,"Palmas, Las",Canarias,2017,400.0,1.0205611862446453,506.25629166666664,18-25,79.01,408.22,1
35,"Palmas, Las",Canarias,2017,400.0,1.0205611862446453,943.6593254166665,26-35,42.39,408.22,1
35,"Palmas, Las",Canarias,2017,400.0,1.0205611862446453,1244.3351049999999,36-45,32.15,408.22,1
35,"Palmas, Las",Canarias,2018,418.75,1.0037444693258832,536.3803750000001,18-25,78.07,420.32,1
35,"Palmas, Las",Canarias,2018,418.75,1.0037444693258832,982.2829266666668,26-35,42.63,420.32,1
35,"Palmas, Las",Canarias,2018,418.75,1.0037444693258832,1278.498625,36-45,32.75,420.32,1
35,"Palmas, Las",Canarias,2019,450.0,0.9967743538313801,560.5732916666667,18-25,80.27,448.55,1
35,"Palmas, Las",Canarias,2019,450.0,0.9967743538313801,1022.6765129166666,26-35,44.0,448.55,1
35,"Palmas, Las",Canarias,2019,450.0,0.9967743538313801,1312.12834,36-45,34.3,448.55,1
35,"Palmas, Las",Canarias,2020,450.8211678832117,1.0,501.26162500000004,18-25,89.94,450.82,1
35,"Palmas, Las",Canarias,2020,450.8211678832117,1.0,915.9717029166667,26-35,49.22,450.82,1
35,"Palmas, Las",Canarias,2020,450.8211678832117,1.0,1212.48474,36-45,37.18,450.82,1
35,"Palmas, Las",Canarias,2021,475.2604166666667,0.9699974935414286,552.9252083333333,18-25,85.95,461.0,1
35,"Palmas, Las",Canarias,2021,475.2604166666667,0.9699974935414286,1028.6818191666669,26-35,46.2,461.0,1
35,"Palmas, Las",Canarias,2021,475.2604166666667,0.9699974935414286,1293.2079183333333,36-45,36.75,461.0,1
35,"Palmas, Las",Canarias,2022,500.0,0.8949107299739896,633.1533854166667,18-25,78.97,447.46,1
35,"Palmas, Las",Canarias,2022,500.0,0.8949107299739896,1164.1457316666667,26-35,42.95,447.46,1
35,"Palmas, Las",Canarias,2022,500.0,0.8949107299739896,1409.9332783333332,36-45,35.46,447.46,1
35,"Palmas, Las",Canarias,2023,500.0,0.8643768521205406,686.6954316666667,18-25,72.81,432.19,1
35,"Palmas, Las",Canarias,2023,500.0,0.8643768521205406,1244.4537283333332,26-35,40.18,432.19,1
35,"Palmas, Las",Canarias,2023,500.0,0.8643768521205406,1480.5734733333331,36-45,33.77,432.19,1
35,"Palmas, Las",Canarias,2024,550.0,0.8410456579083591,735.9389429166666,18-25,74.73,462.58,1
35,"Palmas, Las",Canarias,2024,550.0,0.8410456579083591,1313.4925083333333,26-35,41.87,462.58,1
35,"Palmas, Las",Canarias,2024,550.0,0.8410456579083591,1539.707205,36-45,35.72,462.58,1
36,Pontevedra,Galicia,2011,396.0851648351649,1.0717791932800231,561.3537083333333,18-25,70.56,424.52,1
36,Pontevedra,Galicia,2011,396.0851648351649,1.0717791932800231,1034.3078429166667,26-35,38.29,424.52,1
36,Pontevedra,Galicia,2011,396.0851648351649,1.0717791932800231,1303.7060833333333,36-45,30.38,424.52,1
36,Pontevedra,Galicia,2012,390.68500000000006,1.0461898360861621,513.9824166666666,18-25,76.01,408.73,1
36,Pontevedra,Galicia,2012,390.68500000000006,1.0461898360861621,984.3057666666667,26-35,39.69,408.73,1
36,Pontevedra,Galicia,2012,390.68500000000006,1.0461898360861621,1261.5947999999999,36-45,30.97,408.73,1
36,Pontevedra,Galicia,2013,375.89242342895125,1.031656722448744,482.3755416666667,18-25,77.93,387.79,1
36,Pontevedra,Galicia,2013,375.89242342895125,1.031656722448744,967.0484129166667,26-35,38.87,387.79,1
36,Pontevedra,Galicia,2013,375.89242342895125,1.031656722448744,1253.4691016666668,36-45,29.99,387.79,0
36,Pontevedra,Galicia,2014,370.202850877193,1.0332160647146191,455.9194166666667,18-25,81.2,382.5,1
36,Pontevedra,Galicia,2014,370.202850877193,1.0332160647146191,946.2510891666667,26-35,39.12,382.5,1
36,Pontevedra,Galicia,2014,370.202850877193,1.0332160647146191,1250.5035183333332,36-45,29.6,382.5,0
36,Pontevedra,Galicia,2015,366.6666666666667,1.0384115222946557,462.00666666666666,18-25,79.36,380.75,1
36,Pontevedra,Galicia,2015,366.6666666666667,1.0384115222946557,957.3767091666665,26-35,38.3,380.75,1
36,Pontevedra,Galicia,2015,366.6666666666667,1.0384115222946557,1266.399045,36-45,28.95,380.75,0
36,Pontevedra,Galicia,2016,375.0,1.0405208860397714,486.51174999999995,18-25,77.08,390.2,1
36,Pontevedra,Galicia,2016,375.0,1.0405208860397714,968.7551841666667,26-35,38.71,390.2,1
36,Pontevedra,Galicia,2016,375.0,1.0405208860397714,1280.3965983333333,36-45,29.29,390.2,0
36,Pontevedra,Galicia,2017,380.0,1.0205611862446453,505.86608333333334,18-25,75.12,387.81,1
36,Pontevedra,Galicia,2017,380.0,1.0205611862446453,997.2645854166667,26-35,38.1,387.81,1
36,Pontevedra,Galicia,2017,380.0,1.0205611862446453,1301.3336166666666,36-45,29.2,387.81,0
36,Pontevedra,Galicia,2018,385.77620646766167,1.0037444693258832,536.7705833333333,18-25,71.87,387.22,1
36,Pontevedra,Galicia,2018,385.77620646766167,1.0037444693258832,1041.5774241666668,26-35,37.04,387.22,1
36,Pontevedra,Galicia,2018,385.77620646766167,1.0037444693258832,1339.1151483333335,36-45,28.81,387.22,0
36,Pontevedra,Galicia,2019,400.0,0.9967743538313801,571.030875,18-25,70.05,398.71,1
36,Pontevedra,Galicia,2019,400.0,0.9967743538313801,1076.7874829166667,26-35,37.15,398.71,1
36,Pontevedra,Galicia,2019,400.0,0.9967743538313801,1375.11733,36-45,29.09,398.71,0
36,Pontevedra,Galicia,2020,405.0,1.0,550.896125,18-25,73.52,405.0,1
36,Pontevedra,Galicia,2020,405.0,1.0,1058.8979916666667,26-35,38.25,405.0,1
36,Pontevedra,Galicia,2020,405.0,1.0,1343.9193933333333,36-45,30.14,405.0,1
36,Pontevedra,Galicia,2021,425.0,0.9699974935414286,571.4991249999999,18-25,74.37,412.25,1
36,Pontevedra,Galicia,2021,425.0,0.9699974935414286,1133.9560933333335,26-35,37.48,412.25,1
36,Pontevedra,Galicia,2021,425.0,0.9699974935414286,1400.917905,36-45,30.34,412.25,1
36,Pontevedra,Galicia,2022,448.3333333333333,0.8949107299739896,595.6920416666667,18-25,75.26,401.22,1
36,Pontevedra,Galicia,2022,448.3333333333333,0.8949107299739896,1200.0886016666666,26-35,37.36,401.22,1
36,Pontevedra,Galicia,2022,448.3333333333333,0.8949107299739896,1468.7704516666665,36-45,30.52,401.22,1
36,Pontevedra,Galicia,2023,451.8982279693487,0.8643768521205406,640.8654629166666,18-25,70.51,390.61,1
36,Pontevedra,Galicia,2023,451.8982279693487,0.8643768521205406,1273.8130033333334,26-35,35.48,390.61,1
36,Pontevedra,Galicia,2023,451.8982279693487,0.8643768521205406,1548.6039549999998,36-45,29.18,390.61,0
36,Pontevedra,Galicia,2024,480.0,0.8410456579083591,681.1326216666666,18-25,70.47,403.7,1
36,Pontevedra,Galicia,2024,480.0,0.8410456579083591,1333.7177866666668,26-35,35.99,403.7,1
36,Pontevedra,Galicia,2024,480.0,0.8410456579083591,1610.2082625000003,36-45,29.81,403.7,0
37,Salamanca,Castilla y León,2011,396.7391304347827,1.0717791932800231,571.5771666666667,18-25,69.41,425.22,1
37,Salamanca,Castilla y León,2011,396.7391304347827,1.0717791932800231,1093.0966304166666,26-35,36.29,425.22,1
37,Salamanca,Castilla y León,2011,396.7391304347827,1.0717791932800231,1307.679965,36-45,30.34,425.22,1
37,Salamanca,Castilla y León,2012,393.86999999999995,1.0461898360861621,515.6212916666667,18-25,76.39,412.06,1
37,Salamanca,Castilla y León,2012,393.86999999999995,1.0461898360861621,1044.5484704166668,26-35,37.71,412.06,1
37,Salamanca,Castilla y León,2012,393.86999999999995,1.0461898360861621,1274.2874966666666,36-45,30.91,412.06,1
37,Salamanca,Castilla y León,2013,383.3333333333333,1.031656722448744,471.13754166666666,18-25,81.36,395.47,1
37,Salamanca,Castilla y León,2013,383.3333333333333,1.031656722448744,1019.1365429166667,26-35,37.61,395.47,1
37,Salamanca,Castilla y León,2013,383.3333333333333,1.031656722448744,1266.6362916666667,36-45,30.26,395.47,1
37,Salamanca,Castilla y León,2014,380.0,1.0332160647146191,432.74104166666666,18-25,87.81,392.62,1
37,Salamanca,Castilla y León,2014,380.0,1.0332160647146191,991.8914166666667,26-35,38.31,392.62,1
37,Salamanca,Castilla y León,2014,380.0,1.0332160647146191,1258.4512816666665,36-45,30.2,392.62,1
37,Salamanca,Castilla y León,2015,375.85812356979403,1.0384115222946557,441.793875,18-25,85.08,390.3,1
37,Salamanca,Castilla y León,2015,375.85812356979403,1.0384115222946557,998.2760054166666,26-35,37.65,390.3,1
37,Salamanca,Castilla y León,2015,375.85812356979403,1.0384115222946557,1275.295795,36-45,29.47,390.3,0
37,Salamanca,Castilla y León,2016,385.7032656209822,1.0405208860397714,462.0847083333333,18-25,83.47,401.33,1
37,Salamanca,Castilla y León,2016,385.7032656209822,1.0405208860397714,997.3277991666668,26-35,38.67,401.33,1
37,Salamanca,Castilla y León,2016,385.7032656209822,1.0405208860397714,1288.7595433333333,36-45,29.93,401.33,0
37,Salamanca,Castilla y León,2017,393.75,1.0205611862446453,489.94558333333333,18-25,80.37,401.85,1
37,Salamanca,Castilla y León,2017,393.75,1.0205611862446453,1017.6194129166666,26-35,38.69,401.85,1
37,Salamanca,Castilla y León,2017,393.75,1.0205611862446453,1297.2411116666665,36-45,30.35,401.85,1
37,Salamanca,Castilla y León,2018,400.0,1.0037444693258832,510.08033333333333,18-25,78.42,401.5,1
37,Salamanca,Castilla y León,2018,400.0,1.0037444693258832,1054.1569604166668,26-35,37.95,401.5,1
37,Salamanca,Castilla y León,2018,400.0,1.0037444693258832,1326.896945,36-45,30.15,401.5,1
37,Salamanca,Castilla y León,2019,410.0,0.9967743538313801,545.1210416666667,18-25,75.21,408.68,1
37,Salamanca,Castilla y León,2019,410.0,0.9967743538313801,1100.0891316666666,26-35,37.27,408.68,1
37,Salamanca,Castilla y León,2019,410.0,0.9967743538313801,1373.6938499999999,36-45,29.85,408.68,0
37,Salamanca,Castilla y León,2020,419.5833333333333,1.0,565.2557916666666,18-25,74.23,419.58,1
37,Salamanca,Castilla y León,2020,419.5833333333333,1.0,1073.4371541666667,26-35,39.09,419.58,1
37,Salamanca,Castilla y León,2020,419.5833333333333,1.0,1350.20643,36-45,31.08,419.58,1
37,Salamanca,Castilla y León,2021,430.0,0.9699974935414286,586.8733333333333,18-25,73.27,417.1,1
37,Salamanca,Castilla y León,2021,430.0,0.9699974935414286,1149.49575,26-35,37.41,417.1,1
37,Salamanca,Castilla y León,2021,430.0,0.9699974935414286,1414.26303,36-45,30.4,417.1,1
37,Salamanca,Castilla y León,2022,450.0,0.8949107299739896,612.7831666666667,18-25,73.44,402.71,1
37,Salamanca,Castilla y León,2022,450.0,0.8949107299739896,1213.8489083333334,26-35,37.07,402.71,1
37,Salamanca,Castilla y León,2022,450.0,0.8949107299739896,1479.505863333333,36-45,30.42,402.71,1
37,Salamanca,Castilla y León,2023,451.11813186813174,0.8643768521205406,654.1403504166666,18-25,68.96,389.94,1
37,Salamanca,Castilla y León,2023,451.11813186813174,0.8643768521205406,1283.0656233333334,26-35,35.16,389.94,1
37,Salamanca,Castilla y León,2023,451.11813186813174,0.8643768521205406,1548.3667083333332,36-45,29.14,389.94,0
37,Salamanca,Castilla y León,2024,480.0,0.8410456579083591,672.6619791666667,18-25,71.36,403.7,1
37,Salamanca,Castilla y León,2024,480.0,0.8410456579083591,1351.3926633333333,26-35,35.52,403.7,1
37,Salamanca,Castilla y León,2024,480.0,0.8410456579083591,1606.3842208333335,36-45,29.88,403.7,0
38,Santa Cruz de Tenerife,Canarias,2011,400.0,1.0717791932800231,529.9029166666667,18-25,75.49,428.71,1
38,Santa Cruz de Tenerife,Canarias,2011,400.0,1.0717791932800231,960.9166791666667,26-35,41.63,428.71,1
38,Santa Cruz de Tenerife,Canarias,2011,400.0,1.0717791932800231,1204.9521583333333,36-45,33.2,428.71,1
38,Santa Cruz de Tenerife,Canarias,2012,399.06542056074767,1.0461898360861621,481.4390416666667,18-25,82.89,417.5,1
38,Santa Cruz de Tenerife,Canarias,2012,399.06542056074767,1.0461898360861621,916.4141991666667,26-35,43.55,417.5,1
38,Santa Cruz de Tenerife,Canarias,2012,399.06542056074767,1.0461898360861621,1173.0424816666666,36-45,34.02,417.5,1
38,Santa Cruz de Tenerife,Canarias,2013,380.2083333333334,1.031656722448744,439.5306666666667,18-25,86.5,392.24,1
38,Santa Cruz de Tenerife,Canarias,2013,380.2083333333334,1.031656722448744,890.8758441666668,26-35,42.68,392.24,1
38,Santa Cruz de Tenerife,Canarias,2013,380.2083333333334,1.031656722448744,1163.4933033333334,36-45,32.68,392.24,1
38,Santa Cruz de Tenerife,Canarias,2014,379.1666666666667,1.0332160647146191,421.190875,18-25,90.02,391.76,1
38,Santa Cruz de Tenerife,Canarias,2014,379.1666666666667,1.0332160647146191,873.4288491666666,26-35,43.41,391.76,1
38,Santa Cruz de Tenerife,Canarias,2014,379.1666666666667,1.0332160647146191,1156.3759033333333,36-45,32.79,391.76,1
38,Santa Cruz de Tenerife,Canarias,2015,380.0,1.0384115222946557,420.6445833333333,18-25,90.34,394.6,1
38,Santa Cruz de Tenerife,Canarias,2015,380.0,1.0384115222946557,873.8081316666667,26-35,43.49,394.6,1
38,Santa Cruz de Tenerife,Canarias,2015,380.0,1.0384115222946557,1168.178925,36-45,32.53,394.6,1
38,Santa Cruz de Tenerife,Canarias,2016,390.0,1.0405208860397714,445.1496666666667,18-25,87.61,405.8,1
38,Santa Cruz de Tenerife,Canarias,2016,390.0,1.0405208860397714,880.6352166666666,26-35,44.29,405.8,1
38,Santa Cruz de Tenerife,Canarias,2016,390.0,1.0405208860397714,1181.5833616666666,36-45,33.01,405.8,1
38,Santa Cruz de Tenerife,Canarias,2017,400.0,1.0205611862446453,479.95625,18-25,83.34,408.22,1
38,Santa Cruz de Tenerife,Canarias,2017,400.0,1.0205611862446453,901.1796854166668,26-35,44.39,408.22,1
38,Santa Cruz de Tenerife,Canarias,2017,400.0,1.0205611862446453,1191.5477216666668,36-45,33.57,408.22,1
38,Santa Cruz de Tenerife,Canarias,2018,401.53642714570856,1.0037444693258832,506.6465,18-25,79.25,403.04,1
38,Santa Cruz de Tenerife,Canarias,2018,401.53642714570856,1.0037444693258832,943.6593254166665,26-35,42.55,403.04,1
38,Santa Cruz de Tenerife,Canarias,2018,401.53642714570856,1.0037444693258832,1223.0422166666667,36-45,32.83,403.04,1
38,Santa Cruz de Tenerife,Canarias,2019,450.0,0.9967743538313801,561.1195833333334,18-25,80.2,448.55,1
38,Santa Cruz de Tenerife,Canarias,2019,450.0,0.9967743538313801,994.2935391666666,26-35,45.26,448.55,1
38,Santa Cruz de Tenerife,Canarias,2019,450.0,0.9967743538313801,1270.313615,36-45,35.42,448.55,1
38,Santa Cruz de Tenerife,Canarias,2020,450.00013662015937,1.0,509.8462083333333,18-25,88.26,450.0,1
38,Santa Cruz de Tenerife,Canarias,2020,450.00013662015937,1.0,915.2131379166667,26-35,49.17,450.0,1
38,Santa Cruz de Tenerife,Canarias,2020,450.00013662015937,1.0,1188.5821383333334,36-45,37.86,450.0,1
38,Santa Cruz de Tenerife,Canarias,2021,472.0,0.9699974935414286,561.197625,18-25,84.11,457.84,1
38,Santa Cruz de Tenerife,Canarias,2021,472.0,0.9699974935414286,1017.4297716666666,26-35,46.39,457.84,1
38,Santa Cruz de Tenerife,Canarias,2021,472.0,0.9699974935414286,1264.8569416666667,36-45,37.32,457.84,1
38,Santa Cruz de Tenerife,Canarias,2022,500.0,0.8949107299739896,620.1190833333334,18-25,80.63,447.46,1
38,Santa Cruz de Tenerife,Canarias,2022,500.0,0.8949107299739896,1134.19334,26-35,44.08,447.46,1
38,Santa Cruz de Tenerife,Canarias,2022,500.0,0.8949107299739896,1375.7697583333331,36-45,36.34,447.46,1
